query,strategy,collection,rank,doc_key,score,latency_ms,margin_top1_top2,gap_top1_topk
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,4,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|43-43",0.7046831,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,5,"the_code_of_civil_procedure,_1908.pdf|111-111",0.70412886,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|44-44",0.70277363,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,7,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|31-31",0.6944767,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|26-26",0.6941916,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,9,"200635.pdf|7-7",0.690614,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",cosine_para,btp_docs_cosine_para,10,"penal_code.pdf|31-31",0.68964064,7,0.03502660999999996,0.06721549999999998
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,1,"penal_code.pdf|30-30",265.59106,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,2,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|29-29",261.40628,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,3,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|31-31",259.55313,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,4,"penal_code.pdf|74-74",254.5609,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,5,"penal_code.pdf|31-31",254.33025,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|44-44",253.631,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,7,"penal_code.pdf|32-32",253.0264,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,8,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|24-24",252.32504,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,9,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|251-251",250.05536,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",dot_smallchunks,btp_docs_dot_smallchunks,10,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|25-25",248.08774,7,4.184780000000046,17.50332000000003
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|106-107",15.758327,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,2,"the_code_of_civil_procedure,_1908.pdf|10-10",15.755385,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|150-151",15.745381,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,4,"penal_code.pdf|74-75",15.742887,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,5,"penal_code.pdf|27-27",15.737316,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,6,"THE BHARATIYA NYAYA SANHITA, 2023.pdf|1-4",15.733614,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,7,"penal_code.pdf|31-31",15.732647,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,8,"penal_code.pdf|76-76",15.72927,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,9,"the_code_of_civil_procedure,_1908.pdf|73-73",15.725973,7,0.002941999999999112,0.033479999999999066
"I am being blamed for the suicide of a friend following a verbal argument; I need to know what constitutes \"instigation\" in Indian law and past cases where the court ruled that mere scolding is not abetment.",euclid_mergedpages,btp_docs_euclid_mergedpages,10,"A2005-49.pdf|7-8",15.724847,7,0.002941999999999112,0.033479999999999066
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",cosine_para,btp_docs_cosine_para,1,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|48-48",0.70694685,9,0.005111690000000002,0.02096271999999999
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",cosine_para,btp_docs_cosine_para,2,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|47-47",0.70183516,9,0.005111690000000002,0.02096271999999999
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",cosine_para,btp_docs_cosine_para,3,"THE BHARATIYA NAGARIK SURAKSHA SANHITA, 2023 \u2013 ARRANGEMENT OF CLAUSES.pdf|35-35",0.7015921,9,0.005111690000000002,0.02096271999999999
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",cosine_para,btp_docs_cosine_para,4,"A2005-27.pdf|35-35",0.7005365,9,0.005111690000000002,0.02096271999999999
"Police claim they found banned substances in my car; I want to know the mandatory procedures under Section 50 regarding personal search and similar cases where the accused was freed because the police didn't follow the search protocol.",cosine_para,btp_docs_cosine_para,5,"A2016-11.pdf|14-14",0.69797707,9,0.005111690000000002,0.02096271999999999
